CONCESIONARIO|CODINTERNO|IDLOCALID|DIRECCION|CAPACIDAD|APROVECHAB|SERIAL|FECVIGDES|FECHAINSTA|LONGITUD|LATITUD|NOVUBICACI|FECHANOVED
Lime (ASE02)|L0620|18|TV 5A 48M 50 S|1100|S||2025-12-01 00:00:00||-74.10832425999996|4.553655820000074|ET|2021-10-08
Lime (ASE02)|L0401|18|TV 5A 48M 50 S|1100|S||2025-12-01 00:00:00||-74.10833139799996|4.553634405000025|ET|2021-10-08
Lime (ASE02)|L0689|18|TV 5A 48M 50 S|1100|S||2025-12-01 00:00:00||-74.10832425999996|4.553641543000026|ET|2021-10-08
Lime (ASE02)|L2128|13|CL 22B 65 28|1100|S||2025-12-01 00:00:00||-74.10610717599997|4.646043568000039|ET|2025-08-12
Lime (ASE02)|L1855|18|TV 13G BIS 46 35 S|1100|S||2025-12-01 00:00:00||-74.12197746199996|4.568151395000029|ET|2021-10-11
Lime (ASE02)|L2129|7|CL 57H S 68D 75|1100|S||2025-12-01 00:00:00||-74.16027899999995|4.597858000000031|ET|2024-03-06
Lime (ASE02)|L1857|18|TV 13G BIS 46 35 S|1100|S||2025-12-01 00:00:00||-74.12198459999996|4.568133549000038|ET|2021-10-11
Lime (ASE02)|L1860|18|DG 46 S 12F 30|1100|S||2025-12-01 00:00:00||-74.11611741799999|4.567290068000034|ET|2021-10-11
Lime (ASE02)|L1861|18|DG 46 S 12F 30|1100|S||2025-12-01 00:00:00||-74.11611027999999|4.567300776000025|ET|2021-10-11
Lime (ASE02)|L2136|7|KR 89 BIS 85A 20 S|1100|S||2025-12-01 00:00:00||-74.20990146999998|4.613817046000065|ET|2024-06-20
Lime (ASE02)|L1859|18|TV 13G 45G 25 S|1100|S||2025-12-01 00:00:00||-74.12157986999995|4.568717690000028|ET|2021-10-11
Lime (ASE02)|L1862|18|KR 10A 39A 05 S|1100|S||2025-12-01 00:00:00||-74.10846090199993|4.564449258000025|ET|2021-10-11
Lime (ASE02)|L1863|18|KR 10A 39A 05 S|1100|S||2025-12-01 00:00:00||-74.10848469699994|4.564481381000064|ET|2021-10-11
Lime (ASE02)|L1864|18|KR 10A 39A 05 S|1100|S||2025-12-01 00:00:00||-74.10846090199993|4.564508745000069|ET|2021-10-11
Lime (ASE02)|L1865|18|KR 10 31 19 S|1100|S||2025-12-01 00:00:00||-74.10144129299994|4.568712751000021|ET|2021-10-11
Lime (ASE02)|L1866|18|KR 10 31 19 S|1100|S||2025-12-01 00:00:00||-74.10144129299994|4.568727028000069|ET|2021-10-11
Lime (ASE02)|L1871|18|KR 25A 39 08 S|1100|S||2025-12-01 00:00:00||-74.12102741599995|4.582497462000049|ET|2021-10-11
Lime (ASE02)|L1872|18|KR 25A 39 08 S|1100|S||2025-12-01 00:00:00||-74.12103812299995|4.5824938930000485|ET|2021-10-11
Lime (ASE02)|L1873|18|KR 25A 39 08 S|1100|S||2025-12-01 00:00:00||-74.12106667699999|4.582486755000048|ET|2021-10-11
Lime (ASE02)|L1874|18|KR 25A 39 08 S|1100|S||2025-12-01 00:00:00||-74.12105239999994|4.5824938930000485|ET|2021-10-11
Lime (ASE02)|L1870|18|KR 24H 25A 10 S|1100|S||2025-12-01 00:00:00||-74.10930442099993|4.586053574000061|ET|2021-10-11
Lime (ASE02)|L1867|18|CL 27 S 22A 02|1100|S||2025-12-01 00:00:00||-74.10925759899999|4.583744968000076|ET|2021-10-11
Lime (ASE02)|L1868|18|CL 27 S 22A 02|1100|S||2025-12-01 00:00:00||-74.10924689199999|4.583730691000028|ET|2021-10-11
Lime (ASE02)|L1869|18|CL 27 S 22A 02|1100|S||2025-12-01 00:00:00||-74.10925402999999|4.583716414000037|ET|2021-10-11
Lime (ASE02)|L0965|7|CL 50 S 93D 38 IN 1|1100|S||2025-12-01 00:00:00||-74.18346020099995|4.638210898000068|ET|2021-10-21
Lime (ASE02)|L1692|7|CL 50 S 93D 38 IN 1|1100|S||2025-12-01 00:00:00||-74.18343878599995|4.638154981000071|ET|2021-10-21
Lime (ASE02)|L1576|7|CL 54C S 95A 11 TO 11|1100|S||2025-12-01 00:00:00||-74.18946358099998|4.63787420400007|ET|2021-10-21
Lime (ASE02)|L1736|7|CL 54C S 95A 11 TO 11|1100|S||2025-12-01 00:00:00||-74.18941956099997|4.637782595000033|ET|2021-10-21
Lime (ASE02)|L1579|7|CL 54C S 95A 11 TO 11|1100|S||2025-12-01 00:00:00||-74.18949689399994|4.637724298000023|ET|2021-10-21
Lime (ASE02)|L1125|7|KR 82G BIS 59 62 S|1100|S||2025-12-01 00:00:00||-74.18600816399999|4.6166216560000635|ET|2021-10-21
Lime (ASE02)|L0905|7|KR 82G BIS 59 62 S|1100|S||2025-12-01 00:00:00||-74.18594391799996|4.616635933000055|ET|2021-10-21
Lime (ASE02)|L0681|7|KR 82G BIS 59 62 S|1100|S||2025-12-01 00:00:00||-74.18590965399994|4.616650209000056|ET|2021-10-21
Lime (ASE02)|L0160|7|KR 82G BIS 59 62 S|1100|S||2025-12-01 00:00:00||-74.18586254099995|4.616665200000057|ET|2021-10-21
Lime (ASE02)|L1875|7|CL 55 S 72F 09|1100|S||2025-12-01 00:00:00||-74.16638379699998|4.603416282000069|ET|2021-10-21
Lime (ASE02)|L0019|7|CL 55 S 72F 09|1100|S||2025-12-01 00:00:00||-74.16634239399997|4.603374879000057|ET|2021-10-21
Lime (ASE02)|L1877|16|CL 4F 53A 55|1100|S||2025-12-01 00:00:00||-74.11335460599997|4.619686293000029|ET|2021-10-21
Lime (ASE02)|L1876|16|CL 4 31D 05|1100|S||2025-12-01 00:00:00||-74.10322217699996|4.605833487000041|ET|2021-10-21
Lime (ASE02)|L2064|15|CL13 S 19 40|1100|S||2025-12-01 00:00:00||-74.09936692799994|4.588933552000071|ET|2023-07-17
Lime (ASE02)|L2074|15|DG 46 S 50 30|1100|S||2025-12-01 00:00:00||-74.12730636999999|4.592719804000069|ET|2023-07-14
Lime (ASE02)|L2045|18|TV 22B 28 55 S|1100|S||2025-12-01 00:00:00||-74.11097446799994|4.583060412000066|ET|2023-05-11
Lime (ASE02)|L2044|18|CL 39 S 24 73|1100|S||2025-12-01 00:00:00||-74.12077338499995|4.581360862000054|ET|2023-05-11
Lime (ASE02)|L2043|13|KR 60 22 99|1100|S||2025-12-01 00:00:00||-74.10496049099999|4.641331002000072|ET|2025-03-20
Lime (ASE02)|L2046|15|CL 4 S 22A 1|1100|S||2025-12-01 00:00:00||-74.09763793199994|4.593201347000047|ET|2023-05-11
Lime (ASE02)|L2042|13|KR 60 22 99|1100|S||2025-12-01 00:00:00||-74.10502235699994|4.64126247400003|ET|2025-03-20
Lime (ASE02)|L2047|15|CL 4 S 22A 1|1100|S||2025-12-01 00:00:00||-74.09762722399995|4.593179932000055|ET|2023-05-11
Lime (ASE02)|L1187|7|CL 81 S 81 90|1100|S||2025-12-01 00:00:00||-74.20373448099997|4.614683429000024|ET|2021-12-09
Lime (ASE02)|L0589|7|CL 81 S 81 90|1100|S||2025-12-01 00:00:00||-74.20350843299997|4.614713172000052|ET|2021-12-09
Lime (ASE02)|L0989|7|CL 81 S 81 90|1100|S||2025-12-01 00:00:00||-74.20334186999997|4.614713172000052|ET|2021-12-09
Lime (ASE02)|L1044|7|DG 73A S 78I 50|1100|S||2025-12-01 00:00:00||-74.20189119199995|4.604941717000031|ET|2021-12-09
Lime (ASE02)|L0375|7|DG 73 S 78I 70|1100|S||2025-12-01 00:00:00||-74.20080139899994|4.602338587000077|ET|2021-12-09
Lime (ASE02)|L0925|7|DG 73 S 78I 70|1100|S||2025-12-01 00:00:00||-74.20069908199997|4.602338587000077|ET|2021-12-09
Lime (ASE02)|L0746|6|KR 19 56 83 S|1100|S||2025-12-01 00:00:00||-74.13421027899994|4.566530911000029|ET|2021-12-09
Lime (ASE02)|L1847|7|CL 65 S 77M 04|1100|S||2025-12-01 00:00:00||-74.18150708299999|4.600539020000042|ET|2022-01-26
Lime (ASE02)|L1840|15|CL 17 S 27 45|1100|S||2025-12-01 00:00:00||-74.10705256899996|4.592020907000062|ET|2021-01-26
Lime (ASE02)|L1836|15|CL 17 S 27 45|1100|S||2025-12-01 00:00:00||-74.10700497999994|4.591976292000027|ET|2021-01-26
Lime (ASE02)|L1756|13|KR 45 26 85|1100|S||2025-12-01 00:00:00||-74.08964799999995|4.639436000000046|ET|2024-03-06
Lime (ASE02)|L1880|7|KR 81H 75 85 S|1100|S||2025-12-01 00:00:00||-74.20158323699997|4.613795406000065|ET|2022-03-11
Lime (ASE02)|L1881|7|KR 81H 75 85 S|1100|S||2025-12-01 00:00:00||-74.20155468299998|4.613757335000059|ET|2022-03-11
Lime (ASE02)|L1882|7|KR 81H 75 85 S|1100|S||2025-12-01 00:00:00||-74.20152374999998|4.613721643000076|ET|2022-03-11
Lime (ASE02)|L1883|7|KR 80I 72 12 S|1100|S||2025-12-01 00:00:00||-74.19701439899995|4.605802335000021|ET|2022-03-11
Lime (ASE02)|L1884|7|KR 80I 72 12 S|1100|S||2025-12-01 00:00:00||-74.19703581399995|4.605673844000023|ET|2022-03-11
Lime (ASE02)|L1885|7|KR 80I 72 12 S|1100|S||2025-12-01 00:00:00||-74.19705484999997|4.605559631000062|ET|2022-03-11
Lime (ASE02)|L1886|7|KR 80I 72 12 S|1100|S||2025-12-01 00:00:00||-74.19707626499996|4.60543351900003|ET|2022-03-11
Lime (ASE02)|L1887|6|CL 58 S 19B 25|1100|S||2025-12-01 00:00:00||-74.13689166499995|4.566352061000032|ET|2022-03-11
Lime (ASE02)|L1888|6|KR 19 56A 25 S|1100|S||2025-12-01 00:00:00||-74.13447770199997|4.566299713000035|ET|2022-03-11
Lime (ASE02)|L1889|18|DG 49B S 13J 21|1100|S||2025-12-01 00:00:00||-74.12477584599998|4.567114282000034|ET|2022-03-11
Lime (ASE02)|L1890|18|DG 49B S 13J 21|1100|S||2025-12-01 00:00:00||-74.12485793799993|4.567142836000073|ET|2022-03-11
Lime (ASE02)|L1891|16|DG 16 S 51B 13|1100|S||2025-12-01 00:00:00||-74.12089573899993|4.608190203000049|ET|2022-03-11
Lime (ASE02)|L1892|16|DG 16 S 51B 13|1100|S||2025-12-01 00:00:00||-74.12084339099994|4.608075989000042|ET|2022-03-11
Lime (ASE02)|L1893|16|KR 65 11 50|1100|S||2025-12-01 00:00:00||-74.11638332899997|4.631834907000041|ET|2022-03-11
Lime (ASE02)|L1894|16|KR 65 11 50|1100|S||2025-12-01 00:00:00||-74.11621676699997|4.63197767500003|ET|2022-03-11
Lime (ASE02)|L1895|16|KR 65 11 50|1100|S||2025-12-01 00:00:00||-74.11606210199994|4.632144237000034|ET|2022-03-11
Lime (ASE02)|L1896|16|CL 19 59 98|1100|S||2025-12-01 00:00:00||-74.10742813299998|4.639746350000053|ET|2023-09-16
Lime (ASE02)|L1897|16|CL 19 59 98|1100|S||2025-12-01 00:00:00||-74.10739767599995|4.6397406400000705|ET|2023-09-16
Lime (ASE02)|L0017|14|CL 21 18A 39|1100|S||2025-12-01 00:00:00||-74.07968664899994|4.613288624000063|ET|2022-03-16
Lime (ASE02)|L0923|14|CL 21 18A 39|1100|S||2025-12-01 00:00:00||-74.07969699999995|4.613295763000053|ET|2022-03-16
Lime (ASE02)|L1577|14|CL 21 18A 39|1100|S||2025-12-01 00:00:00||-74.07970842099996|4.613305043000025|ET|2022-03-16
Lime (ASE02)|L0660|14|CL 21 18A 39|1100|S||2025-12-01 00:00:00||-74.07971984299996|4.613314323000054|ET|2022-03-16
Lime (ASE02)|L0302|14|CL 21 18A 39|1100|S||2025-12-01 00:00:00||-74.07972983599996|4.613321818000031|ET|2022-03-16
Lime (ASE02)|L0895|14|CL 21 18A 39|1100|S||2025-12-01 00:00:00||-74.07970949199995|4.613292194000053|ET|2022-03-16
Lime (ASE02)|L1033|14|CL 21 18A 39|1100|S||2025-12-01 00:00:00||-74.07972341199996|4.613301117000049|ET|2022-03-16
Lime (ASE02)|L1898|7|CL 58C S 87G 40|1100|S||2025-12-01 00:00:00||-74.18719536399993|4.625554880000038|ET|2022-04-27
Lime (ASE02)|L1899|19|CL 62G S 73I 10|1100|S||2025-12-01 00:00:00||-74.17194658799997|4.5883342400000515|ET|2022-04-27
Lime (ASE02)|L1900|19|CL 62G S 73I 10|1100|S||2025-12-01 00:00:00||-74.17194777699996|4.588314015000037|ET|2022-04-27
Lime (ASE02)|L1901|19|CL 62G S 73I 10|1100|S||2025-12-01 00:00:00||-74.17194658799997|4.5882937890000335|ET|2022-04-27
Lime (ASE02)|L1904|14|CL 18 20 51|1100|S||2025-12-01 00:00:00||-74.08282845899998|4.611649040000032|ET|2022-04-27
Lime (ASE02)|L1905|14|CL 18 20 51|1100|S||2025-12-01 00:00:00||-74.08285701299997|4.611641902000031|ET|2022-04-27
Lime (ASE02)|L1906|14|CL 18 20 51|1100|S||2025-12-01 00:00:00||-74.08280704399994|4.611624056000039|ET|2022-04-27
Lime (ASE02)|L1907|14|CL 18 20 51|1100|S||2025-12-01 00:00:00||-74.08282488999998|4.611584795000056|ET|2022-04-27
Lime (ASE02)|L1908|14|CL 18 20 51|1100|S||2025-12-01 00:00:00||-74.08285344299998|4.611620487000039|ET|2022-04-27
Lime (ASE02)|L1909|14|CL 18 20 51|1100|S||2025-12-01 00:00:00||-74.08284273599998|4.611663317000023|ET|2022-04-27
Lime (ASE02)|L1910|13|KR 36A 57B 41|1100|S||2025-12-01 00:00:00||-74.08167331399994|4.648244516000034|ET|2022-04-27
Lime (ASE02)|L1911|13|KR 36A 57B 41|1100|S||2025-12-01 00:00:00||-74.08163286299998|4.648244516000034|ET|2022-04-27
Lime (ASE02)|L1912|13|KR 36A 57B 41|1100|S||2025-12-01 00:00:00||-74.08159003299994|4.648242137000068|ET|2022-04-27
Lime (ASE02)|L1913|13|KR 36A 57B 41|1100|S||2025-12-01 00:00:00||-74.08155196099995|4.648242137000068|ET|2022-04-27
Lime (ASE02)|L1914|13|KR 36A 57B 41|1100|S||2025-12-01 00:00:00||-74.08151150999998|4.648239757000056|ET|2022-04-27
Lime (ASE02)|L1915|13|KR 36A 57B 41|1100|S||2025-12-01 00:00:00||-74.08146630099998|4.648234998000021|ET|2022-04-27
Lime (ASE02)|L1902|19|KM 5 VIA MOCHUELO ALTO|1100|S||2025-12-01 00:00:00||-74.14917590999994|4.488188168000022|ET|2022-04-27
Lime (ASE02)|L1903|19|KM 5 VIA MOCHUELO ALTO|1100|S||2025-12-01 00:00:00||-74.14916972299994|4.488188168000022|ET|2022-04-27
Lime (ASE02)|L0899|14|CL 21 18A 39|1100|S||2025-12-01 00:00:00||-74.07969822799998|4.613284558000032|ET|2022-05-12
Lime (ASE02)|L0966|14|CL 21 18A 39|1100|S||2025-12-01 00:00:00||-74.07973320599996|4.6133097800000655|ET|2022-05-12
Lime (ASE02)|L1581|14|CL 21 18A 39|1100|S||2025-12-01 00:00:00||-74.07974224799995|4.613315729000021|ET|2022-05-12
Lime (ASE02)|L1916|7|CL 57N BIS S 75F 27|1100|S||2025-12-01 00:00:00||-74.17563251299998|4.597862379000048|ET|2022-06-09
Lime (ASE02)|L1917|7|KR 81A 58J 45 S|1100|S||2025-12-01 00:00:00||-74.18263722999995|4.613632911000025|ET|2022-06-09
Lime (ASE02)|L1918|7|KR 81A 58J 45 S|1100|S||2025-12-01 00:00:00||-74.18257060499997|4.613670982000031|ET|2022-06-09
Lime (ASE02)|L1919|7|CL 77 S 81H 20|1100|S||2025-12-01 00:00:00||-74.20195131499997|4.615162012000042|ET|2022-06-09
Lime (ASE02)|L1920|7|CL 77 S 81H 20|1100|S||2025-12-01 00:00:00||-74.20197034999995|4.615028762000065|ET|2022-06-09
Lime (ASE02)|L1921|7|CL 78 BIS S 94 27|1100|S||2025-12-01 00:00:00||-74.20715122999997|4.62753441600006|ET|2022-06-09
Lime (ASE02)|L1922|7|CL 78 BIS S 94 27|1100|S||2025-12-01 00:00:00||-74.20721250099996|4.62750526800005|ET|2022-06-09
Lime (ASE02)|L1923|7|CL 78 BIS S 94 27|1100|S||2025-12-01 00:00:00||-74.20728388499998|4.627460653000071|ET|2022-06-09
Lime (ASE02)|L1924|7|CL 78 BIS S 94 27|1100|S||2025-12-01 00:00:00||-74.20715301499996|4.627460653000071|ET|2022-06-09
Lime (ASE02)|L1925|7|CL 78 BIS S 94 27|1100|S||2025-12-01 00:00:00||-74.20721844999997|4.627433884000027|ET|2022-06-09
Lime (ASE02)|L2147|13|KR 57 23A 70|1100|S||2025-12-01 00:00:00||-74.10111910399996|4.6420006670000475|ET|2025-02-07
Lime (ASE02)|L2148|13|KR 57 23A 70|1100|S||2025-12-01 00:00:00||-74.10103112299998|4.64207403000006|ET|2025-02-07
Lime (ASE02)|L1943|16|AC 45A S 50B 02|1100|S||2025-12-01 00:00:00||-74.12986790299993|4.594471389000034|ET|2022-06-17
Lime (ASE02)|L1944|16|AC 45A S 50B 02|1100|S||2025-12-01 00:00:00||-74.12991668199999|4.594400243000052|ET|2022-06-17
Lime (ASE02)|L1945|6|KR 25 53 10 S|1100|S||2025-12-01 00:00:00||-74.13736183699996|4.5778442510000446|ET|2022-06-17
Lime (ASE02)|L1946|6|KR 25 53 10 S|1100|S||2025-12-01 00:00:00||-74.13731186799998|4.577715760000046|ET|2022-06-17
Lime (ASE02)|L1947|6|KR 25 52C 92 S|1100|S||2025-12-01 00:00:00||-74.13497523799998|4.57863423200007|ET|2022-06-17
Lime (ASE02)|L1948|6|KR 25 52C 92 S|1100|S||2025-12-01 00:00:00||-74.13506803699994|4.578605678000031|ET|2022-06-17
Lime (ASE02)|L1949|6|KR 25 52C 92 S|1100|S||2025-12-01 00:00:00||-74.13516797399996|4.578577125000038|ET|2022-06-17
Lime (ASE02)|L1950|6|KR 25 52C 92 S|1100|S||2025-12-01 00:00:00||-74.13527504999996|4.578541433000055|ET|2022-06-17
Lime (ASE02)|L2016|19|KM 10 VIA QUIBA LOTE EL CLAVEL|1100|S||2025-12-01 00:00:00||-74.15220590999996|4.510059887000068|ET|2023-04-13
Lime (ASE02)|L1952|14|CL 4B 23A 46|1100|S||2025-12-01 00:00:00||-74.09440148199997|4.600209808000045|ET|2022-06-17
Lime (ASE02)|L1953|14|CL 4B 23A 28|1100|S||2025-12-01 00:00:00||-74.09408025399995|4.600127716000031|ET|2022-06-17
Lime (ASE02)|L1954|14|CL 4B 23A 28|1100|S||2025-12-01 00:00:00||-74.09400530099998|4.600106301000039|ET|2022-06-17
Lime (ASE02)|L1955|16|KR 38 10 90|1100|S||2025-12-01 00:00:00||-74.10138440699995|4.6169973020000725|ET|2022-06-17
Lime (ASE02)|L1956|16|KR 38 9 45|1100|S||2025-12-01 00:00:00||-74.10260566499994|4.616344734000052|ET|2022-06-17
Lime (ASE02)|L1957|13|KR 50 22 41|1100|S||2025-12-01 00:00:00||-74.10086151999997|4.63601335900006|ET|2022-06-17
Lime (ASE02)|L1958|13|KR 50 22 41|1100|S||2025-12-01 00:00:00||-74.10079013599994|4.636060948000022|ET|2022-06-17
Lime (ASE02)|L1959|7|CL 55 S 104 48|1100|S||2025-12-01 00:00:00||-74.19394998199994|4.643833654000048|ET|2022-07-22
Lime (ASE02)|L1960|7|CL 55 S 104 48|1100|S||2025-12-01 00:00:00||-74.19396449699997|4.643866729000024|ET|2022-07-22
Lime (ASE02)|L0323|19|KR 70 D 64 S 38|1100|S||2025-12-01 00:00:00||-74.16202883799997|4.587741709000056|ET|2024-09-09
Lime (ASE02)|L0553|19|KR 70 D 64 S 38|1100|S||2025-12-01 00:00:00||-74.16202764899998|4.587703637000061|ET|2024-09-09
Lime (ASE02)|L1963|7|CL 63 S 81A 30|1100|S||2025-12-01 00:00:00||-74.18566616599998|4.6113956920000305|ET|2022-07-22
Lime (ASE02)|L1964|7|CL 63 S 81A 30|1100|S||2025-12-01 00:00:00||-74.18567615999996|4.611415679000061|ET|2022-07-22
Lime (ASE02)|L1965|7|CL 63 S 81A 30|1100|S||2025-12-01 00:00:00||-74.18568758099997|4.611437095000042|ET|2022-07-22
Lime (ASE02)|L1966|6|DG 52A S 33 81|1100|S||2025-12-01 00:00:00||-74.13857537199993|4.5847550680000495|ET|2022-07-22
Lime (ASE02)|L1967|6|KR 35 51B 87 S|1100|S||2025-12-01 00:00:00||-74.13803999299995|4.585522444000048|ET|2022-07-22
Lime (ASE02)|L1968|6|CL 54 S 37A 37|1100|S||2025-12-01 00:00:00||-74.14223141299993|4.586804081000025|ET|2022-07-22
Lime (ASE02)|L1969|6|KR 9 51 52 S|1100|S||2025-12-01 00:00:00||-74.12274038399994|4.557274899000049|ET|2022-07-22
Lime (ASE02)|L2137|7|KR 89 BIS 85A 20 S|1100|S||2025-12-01 00:00:00||-74.20989790099998|4.613802769000074|ET|2024-06-20
Lime (ASE02)|L1971|18|KR 12F 26 17 S|1100|S||2025-12-01 00:00:00||-74.10267541999997|4.577141923000056|ET|2022-07-22
Lime (ASE02)|L1972|18|KR 12F 26 17 S|1100|S||2025-12-01 00:00:00||-74.10264924599994|4.577168097000026|ET|2022-07-22
Lime (ASE02)|L1973|18|KR 12F 26 17 S|1100|S||2025-12-01 00:00:00||-74.10262307199997|4.577196651000065|ET|2022-07-22
Lime (ASE02)|L1974|18|CL 27 S 12F 00|1100|S||2025-12-01 00:00:00||-74.10259689799994|4.57722758400007|ET|2022-07-22
Lime (ASE02)|L1975|7|CL 87 S 91 85|1100|S||2025-12-01 00:00:00||-74.21202873399994|4.622347433000073|ET|2022-08-26
Lime (ASE02)|L1976|7|CL 87 S 91 85|1100|S||2025-12-01 00:00:00||-74.21199661099996|4.62228675700004|ET|2022-08-26
Lime (ASE02)|L1977|7|CL 87 S 91 85|1100|S||2025-12-01 00:00:00||-74.21196091999997|4.622211804000074|ET|2022-08-26
Lime (ASE02)|L1978|7|CL 87 S 91 85|1100|S||2025-12-01 00:00:00||-74.21192522799998|4.62212971200006|ET|2022-08-26
Lime (ASE02)|L1979|7|CL 87 S 91 85|1100|S||2025-12-01 00:00:00||-74.21189310499994|4.622047621000036|ET|2022-08-26
Lime (ASE02)|L1980|7|CL 87 S 91 85|1100|S||2025-12-01 00:00:00||-74.21210011799997|4.622311741000033|ET|2022-08-26
Lime (ASE02)|L1981|7|CL 87 S 91 85|1100|S||2025-12-01 00:00:00||-74.21207156499997|4.622251065000057|ET|2022-08-26
Lime (ASE02)|L1982|7|CL 87 S 91 85|1100|S||2025-12-01 00:00:00||-74.21203587299993|4.622179681000034|ET|2022-08-26
Lime (ASE02)|L1983|7|CL 87 S 91 85|1100|S||2025-12-01 00:00:00||-74.21199661099996|4.622101159000067|ET|2022-08-26
Lime (ASE02)|L1984|7|CL 87 S 91 85|1100|S||2025-12-01 00:00:00||-74.21196448899997|4.622022637000043|ET|2022-08-26
Lime (ASE02)|L1985|6|CL 48C S 24 14|1100|S||2025-12-01 00:00:00||-74.13123889499997|4.577549321000049|ET|2022-08-26
Lime (ASE02)|L1986|6|CL 48C S 24 14|1100|S||2025-12-01 00:00:00||-74.13127458699995|4.5776266530000385|ET|2022-08-26
Lime (ASE02)|L1987|18|DG 48 BIS S 13H 65|1100|S||2025-12-01 00:00:00||-74.12321687499997|4.567635343000063|ET|2022-08-26
Lime (ASE02)|L1988|18|DG 49 S 13H 54|1100|S||2025-12-01 00:00:00||-74.12313478299995|4.567627015000028|ET|2022-08-26
Lime (ASE02)|L1989|14|KR 19A 12 14|1100|S||2025-12-01 00:00:00||-74.08586314399997|4.606614723000064|ET|2022-08-26
Lime (ASE02)|L1990|14|KR 18 19 47|1100|S||2025-12-01 00:00:00||-74.07957932199997|4.611577203000024|ET|2022-08-26
Lime (ASE02)|L1991|14|KR 18 19 47|1100|S||2025-12-01 00:00:00||-74.07956766299998|4.61159338300007|ET|2022-08-26
Lime (ASE02)|L1992|16|KR 19B 35 46|1100|S||2025-12-01 00:00:00||-74.09162879399997|4.623666888000059|ET|2022-08-26
Lime (ASE02)|L1993|16|KR 19B 35 46|1100|S||2025-12-01 00:00:00||-74.09164021499998|4.623680213000057|ET|2022-08-26
Lime (ASE02)|L1994|7|CL 54F S 93C 45|1100|S||2025-12-01 00:00:00||-74.18887345099995|4.635048570000038|ET|2022-11-11
Lime (ASE02)|L1995|19|AC 57R S 68B 39|1100|S||2025-12-01 00:00:00||-74.16044864699995|4.592570789000035|ET|2022-11-11
Lime (ASE02)|L1996|19|AC 57R S 68B 39|1100|S||2025-12-01 00:00:00||-74.16033443299995|4.592570789000035|ET|2022-11-11
Lime (ASE02)|L1997|18|TV 5U 48J 30 S|1100|S||2025-12-01 00:00:00||-74.11519328199995|4.559044977000042|ET|2022-11-11
Lime (ASE02)|L1998|18|TV 5U 48J 30 S|1100|S||2025-12-01 00:00:00||-74.11517139099993|4.559044025000048|ET|2022-11-11
Lime (ASE02)|L1999|18|KR 24 33 07 S|1100|S||2025-12-01 00:00:00||-74.11722663899997|4.582352939000032|ET|2022-11-11
Lime (ASE02)|L2000|15|CL 30 S 34 37|1100|S||2025-12-01 00:00:00||-74.11622653099994|4.593397644000049|ET|2022-11-11
Lime (ASE02)|L2001|14|KR 27 7 48|1100|S||2025-12-01 00:00:00||-74.09411362899993|4.605971485000055|ET|2022-11-11
Lime (ASE02)|L2002|14|KR 27 7 48|1100|S||2025-12-01 00:00:00||-74.09410434899996|4.6059800520000636|ET|2022-11-11
Lime (ASE02)|L2003|14|KR 27 7 48|1100|S||2025-12-01 00:00:00||-74.09409506899993|4.6059900450000555|ET|2022-11-11
Lime (ASE02)|L2004|14|KR 27 7 48|1100|S||2025-12-01 00:00:00||-74.09410292099994|4.605961492000063|ET|2022-11-11
Lime (ASE02)|L2005|14|KR 27 7 48|1100|S||2025-12-01 00:00:00||-74.09409649699995|4.605969344000073|ET|2022-11-11
Lime (ASE02)|L2006|14|KR 27 7 48|1100|S||2025-12-01 00:00:00||-74.09408793099993|4.605978624000045|ET|2022-11-11
Lime (ASE02)|L2007|14|CL 10 29 64|1100|S||2025-12-01 00:00:00||-74.09451854199995|4.61008957100006|ET|2022-11-11
Lime (ASE02)|L2008|14|CL 10 29 64|1100|S||2025-12-01 00:00:00||-74.09449189199995|4.610062921000065|ET|2022-11-11
Lime (ASE02)|L2009|16|AC 6 39B 95|1100|S||2025-12-01 00:00:00||-74.10577755599996|4.615171505000035|ET|2022-11-11
Lime (ASE02)|L0663|16|KR 56 9 17|1100|S||2025-12-01 00:00:00||-74.11171611699996|4.628821373000051|ET|2019-01-29
Lime (ASE02)|L2010|15|CL 30 S 34 37|1100|S||2025-12-01 00:00:00||-74.11622947299998|4.593406272000038|ET|2022-12-19
Lime (ASE02)|L2011|15|CL 30 S 34 37|1100|S||2025-12-01 00:00:00||-74.11622566599993|4.593416266000077|ET|2022-12-19
Lime (ASE02)|L2012|15|CL 30 S 34 37|1100|S||2025-12-01 00:00:00||-74.11622043099999|4.593404845000066|ET|2022-12-19
Lime (ASE02)|L2013|15|CL 30 S 34F 99|1100|S||2025-12-01 00:00:00||-74.11621424399993|4.593393423000066|ET|2022-12-19
PromoAmbiental (ASE01)|NA0001|5|Av villavicencio Cl 87 sur|2400|N|NA101P0633|2025-12-06 00:00:00||-74.10436915041595|4.504800573987325|UC|2024-12-01
PromoAmbiental (ASE01)|NA0002|5|Av villavicencio Cl 87 sur|2400|N|NA101P0457|2025-12-06 00:00:00||-74.1043759825655|4.504783692813248|UC|2024-12-01
PromoAmbiental (ASE01)|NA0149|5|Av villavicencio Cl 87 sur|2400|N|NA101P0273|2025-12-06 00:00:00||-74.10438249995235|4.504766790055385|UC|2024-12-01
PromoAmbiental (ASE01)|NA0003|5|Av villavicencio Cl 89 sur|2400|N|NA101P0646|2025-12-06 00:00:00||-74.10547449904885|4.502452529560628|UC|2024-12-01
